season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2014,LAL,GSW,36,Jordan Farmar,Nick Young,Pau Gasol,Shawne Williams,?,David Lee,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Xavier Henry
2014,LAL,GSW,37,Jordan Farmar,Jordan Hill,Nick Young,Shawne Williams,?,Draymond Green,Harrison Barnes,Kent Bazemore,Klay Thompson,Marreese Speights,Xavier Henry
2014,LAL,GSW,42,Jodie Meeks,Jordan Hill,Nick Young,Pau Gasol,?,Andrew Bogut,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Steve Blake
2014,NOP,GSW,0,Al-Farouq Aminu,Anthony Davis,Eric Gordon,Jason Smith,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Jrue Holiday
2014,NOP,GSW,19,Al-Farouq Aminu,Eric Gordon,Jason Smith,Jrue Holiday,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Ryan Anderson
2014,NOP,GSW,25,Al-Farouq Aminu,Anthony Davis,Eric Gordon,Jason Smith,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Jrue Holiday
2014,NOP,GSW,31,Al-Farouq Aminu,Anthony Davis,Eric Gordon,Jrue Holiday,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Ryan Anderson
2014,NOP,GSW,35,Anthony Davis,Eric Gordon,Jrue Holiday,Ryan Anderson,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Nemanja Nedovic,Tyreke Evans
2014,NOP,GSW,42,Anthony Davis,Eric Gordon,Jrue Holiday,Ryan Anderson,?,David Lee,Draymond Green,Harrison Barnes,Nemanja Nedovic,Stephen Curry,Tyreke Evans
2014,NOP,GSW,45,Anthony Davis,Eric Gordon,Jrue Holiday,Ryan Anderson,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Tyreke Evans
2014,SAC,GSW,0,Ben McLemore,DeMarcus Cousins,Derrick Williams,Greivis Vasquez,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Jason Thompson
2014,SAC,GSW,5,Ben McLemore,DeMarcus Cousins,Derrick Williams,Isaiah Thomas,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Jason Thompson
2014,SAC,GSW,11,Chuck Hayes,Isaiah Thomas,John Salmons,Marcus Thornton,?,Draymond Green,Harrison Barnes,Jermaine O'Neal,Marreese Speights,Nemanja Nedovic,Patrick Patterson
2014,SAC,GSW,20,Ben McLemore,DeMarcus Cousins,Derrick Williams,Greivis Vasquez,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Jason Thompson
2014,SAC,GSW,29,Ben McLemore,Chuck Hayes,Derrick Williams,Greivis Vasquez,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Jason Thompson
2014,SAC,GSW,34,Chuck Hayes,Isaiah Thomas,John Salmons,Marcus Thornton,?,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,Stephen Curry,Patrick Patterson
2014,SAC,GSW,36,Chuck Hayes,Isaiah Thomas,John Salmons,Marcus Thornton,?,Draymond Green,Jermaine O'Neal,Klay Thompson,Marreese Speights,Stephen Curry,Patrick Patterson
2014,SAC,GSW,40,Chuck Hayes,Isaiah Thomas,John Salmons,Marcus Thornton,?,Draymond Green,Harrison Barnes,Jermaine O'Neal,Marreese Speights,Stephen Curry,Patrick Patterson
2014,SAC,GSW,41,DeMarcus Cousins,Isaiah Thomas,John Salmons,Marcus Thornton,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Patrick Patterson
2014,SAC,GSW,47,Isaiah Thomas,Jason Thompson,John Salmons,Marcus Thornton,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Patrick Patterson
2014,GSW,TOR,13,Draymond Green,Harrison Barnes,Jermaine O'Neal,Marreese Speights,?,Amir Johnson,DeMar DeRozan,Julyan Stone,Terrence Ross,Tyler Hansbrough,Nemanja Nedovic
2014,GSW,TOR,31,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,?,Amir Johnson,DeMar DeRozan,Kyle Lowry,Rudy Gay,Tyler Hansbrough,Stephen Curry
2014,GSW,TOR,34,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,?,Amir Johnson,DeMar DeRozan,Jonas Valanciunas,Julyan Stone,Rudy Gay,Stephen Curry
2014,GSW,TOR,35,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,?,Amir Johnson,Jonas Valanciunas,Julyan Stone,Rudy Gay,Terrence Ross,Stephen Curry
2014,GSW,TOR,38,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,?,Amir Johnson,DeMar DeRozan,Jonas Valanciunas,Kyle Lowry,Steve Novak,Stephen Curry
2014,GSW,TOR,40,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,?,DeMar DeRozan,Jonas Valanciunas,Kyle Lowry,Steve Novak,Tyler Hansbrough,Stephen Curry
2014,GSW,TOR,41,David Lee,Draymond Green,Jermaine O'Neal,Klay Thompson,?,Amir Johnson,DeMar DeRozan,Kyle Lowry,Rudy Gay,Tyler Hansbrough,Stephen Curry
2014,MEM,GSW,8,Jon Leuer,Mike Conley,Quincy Pondexter,Tayshaun Prince,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Zach Randolph
2014,MEM,GSW,9,Jon Leuer,Mike Conley,Quincy Pondexter,Tayshaun Prince,?,Andrew Bogut,David Lee,Draymond Green,Klay Thompson,Stephen Curry,Zach Randolph
2014,MEM,GSW,16,Jerryd Bayless,Jon Leuer,Kosta Koufos,Mike Miller,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Nick Calathes
2014,MEM,GSW,18,Jerryd Bayless,Jon Leuer,Kosta Koufos,Mike Conley,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Mike Miller
2014,MEM,GSW,22,Kosta Koufos,Mike Conley,Mike Miller,Quincy Pondexter,?,Andrew Bogut,David Lee,Draymond Green,Klay Thompson,Stephen Curry,Zach Randolph
2014,MEM,GSW,34,Jon Leuer,Mike Conley,Mike Miller,Nick Calathes,?,Andrew Bogut,David Lee,Draymond Green,Klay Thompson,Stephen Curry,Zach Randolph
2014,MEM,GSW,37,Jerryd Bayless,Jon Leuer,Kosta Koufos,Mike Miller,?,David Lee,Draymond Green,Harrison Barnes,Jermaine O'Neal,Stephen Curry,Nick Calathes
2014,MEM,GSW,40,Jerryd Bayless,Jon Leuer,Kosta Koufos,Mike Miller,?,David Lee,Harrison Barnes,Jermaine O'Neal,Klay Thompson,Stephen Curry,Nick Calathes
2014,GSW,NOP,0,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Al-Farouq Aminu,Eric Gordon,Jason Smith,Jrue Holiday,Ryan Anderson,Stephen Curry
2014,GSW,NOP,9,David Lee,Draymond Green,Klay Thompson,Marreese Speights,?,Al-Farouq Aminu,Eric Gordon,Jrue Holiday,Lou Amundson,Ryan Anderson,Stephen Curry
2014,GSW,NOP,13,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,?,Austin Rivers,Brian Roberts,Darius Miller,Jason Smith,Lou Amundson,Toney Douglas
2014,GSW,NOP,14,Draymond Green,Harrison Barnes,Marreese Speights,Stephen Curry,?,Al-Farouq Aminu,Anthony Morrow,Austin Rivers,Brian Roberts,Jason Smith,Toney Douglas
2014,GSW,NOP,19,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Austin Rivers,Darius Miller,Eric Gordon,Jrue Holiday,Ryan Anderson,Stephen Curry
2014,GSW,NOP,21,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Austin Rivers,Eric Gordon,Jason Smith,Jrue Holiday,Ryan Anderson,Stephen Curry
2014,GSW,NOP,26,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Al-Farouq Aminu,Eric Gordon,Jason Smith,Jrue Holiday,Ryan Anderson,Stephen Curry
2014,GSW,NOP,30,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Darius Miller,Eric Gordon,Jason Smith,Jrue Holiday,Ryan Anderson,Stephen Curry
2014,GSW,LAL,0,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Chris Kaman,Jodie Meeks,Jordan Hill,Wesley Johnson,Xavier Henry,Stephen Curry
2014,GSW,LAL,8,David Lee,Draymond Green,Harrison Barnes,Marreese Speights,?,Chris Kaman,Nick Young,Shawne Williams,Wesley Johnson,Xavier Henry,Toney Douglas
2014,GSW,LAL,11,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,?,Jodie Meeks,Nick Young,Robert Sacre,Shawne Williams,Wesley Johnson,Toney Douglas
2014,GSW,LAL,16,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Jodie Meeks,Kendall Marshall,Robert Sacre,Shawne Williams,Xavier Henry,Stephen Curry
2014,GSW,LAL,23,Andre Iguodala,David Lee,Draymond Green,Harrison Barnes,?,Chris Kaman,Jodie Meeks,Jordan Hill,Nick Young,Wesley Johnson,Stephen Curry
2014,GSW,LAL,25,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Chris Kaman,Jodie Meeks,Jordan Hill,Wesley Johnson,Xavier Henry,Stephen Curry
2014,GSW,LAL,31,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,?,Chris Kaman,Jodie Meeks,Nick Young,Shawne Williams,Xavier Henry,Stephen Curry
2014,GSW,LAL,33,David Lee,Harrison Barnes,Klay Thompson,Marreese Speights,?,Chris Kaman,Jodie Meeks,Nick Young,Shawne Williams,Xavier Henry,Stephen Curry
2014,GSW,LAL,36,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,?,Jodie Meeks,Nick Young,Robert Sacre,Shawne Williams,Wesley Johnson,Toney Douglas
2014,GSW,LAL,40,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Jodie Meeks,Nick Young,Robert Sacre,Shawne Williams,Wesley Johnson,Stephen Curry
2014,GSW,LAL,44,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,?,Nick Young,Robert Sacre,Shawne Williams,Wesley Johnson,Xavier Henry,Stephen Curry
2014,CLE,GSW,0,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Tristan Thompson
2014,CLE,GSW,7,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Tristan Thompson
2014,CLE,GSW,15,Anthony Bennett,Dion Waiters,Jarrett Jack,Matthew Dellavedova,?,Andre Iguodala,David Lee,Draymond Green,Harrison Barnes,Stephen Curry,Tyler Zeller
2014,CLE,GSW,16,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,?,Andre Iguodala,Andrew Bogut,Draymond Green,Klay Thompson,Stephen Curry,Tyler Zeller
2014,CLE,GSW,21,Anderson Varejao,C.J. Miles,Dion Waiters,Jarrett Jack,?,Andre Iguodala,Andrew Bogut,Harrison Barnes,Klay Thompson,Stephen Curry,Tristan Thompson
2014,CLE,GSW,25,Anderson Varejao,C.J. Miles,Earl Clark,Kyrie Irving,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Tristan Thompson
2014,CLE,GSW,35,Anthony Bennett,C.J. Miles,Dion Waiters,Jarrett Jack,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Tyler Zeller
2014,CLE,GSW,43,Anderson Varejao,C.J. Miles,Dion Waiters,Kyrie Irving,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Tristan Thompson
2014,ORL,GSW,10,Arron Afflalo,E'Twaun Moore,Kyle O'Quinn,Tobias Harris,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Victor Oladipo
2014,ORL,GSW,23,Arron Afflalo,Glen Davis,Jason Maxiell,Tobias Harris,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Victor Oladipo
2014,ORL,GSW,25,Arron Afflalo,Glen Davis,Jameer Nelson,Jason Maxiell,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Tobias Harris
2014,ORL,GSW,32,Arron Afflalo,Glen Davis,Jameer Nelson,Jason Maxiell,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Tobias Harris
2014,ORL,GSW,35,Arron Afflalo,Glen Davis,Jameer Nelson,Maurice Harkless,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Toney Douglas,Tobias Harris
2014,ORL,GSW,45,Andrew Nicholson,Doron Lamb,Kyle O'Quinn,Maurice Harkless,?,Harrison Barnes,Kent Bazemore,Marreese Speights,Ognjen Kuzmic,Toney Douglas,Ronnie Price
2014,MIA,GSW,8,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,?,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Shane Battier
2014,MIA,GSW,9,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Shane Battier
2014,MIA,GSW,11,Chris Andersen,LeBron James,Michael Beasley,Norris Cole,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Ray Allen
2014,MIA,GSW,16,Chris Andersen,Dwyane Wade,Michael Beasley,Norris Cole,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Ray Allen
2014,MIA,GSW,19,Chris Andersen,Chris Bosh,LeBron James,Mario Chalmers,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Norris Cole
2014,MIA,GSW,33,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Norris Cole
2014,MIA,GSW,34,Chris Bosh,LeBron James,Michael Beasley,Norris Cole,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Ray Allen
2014,MIA,GSW,39,Chris Andersen,Dwyane Wade,Michael Beasley,Norris Cole,?,Andre Iguodala,David Lee,Draymond Green,Harrison Barnes,Stephen Curry,Ray Allen
2014,MIA,GSW,47,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,?,Andre Iguodala,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Ray Allen
2014,ATL,GSW,10,Elton Brand,Jeff Teague,Lou Williams,Paul Millsap,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Shelvin Mack
2014,ATL,GSW,12,Elton Brand,Lou Williams,Mike Scott,Paul Millsap,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Shelvin Mack
2014,ATL,GSW,17,DeMarre Carroll,Elton Brand,Lou Williams,Mike Scott,?,David Lee,Kent Bazemore,Klay Thompson,Marreese Speights,Stephen Curry,Shelvin Mack
2014,ATL,GSW,21,Jeff Teague,Kyle Korver,Lou Williams,Paul Millsap,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Pero Antic
2014,ATL,GSW,26,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Pero Antic
2014,ATL,GSW,29,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,?,Andre Iguodala,David Lee,Draymond Green,Klay Thompson,Stephen Curry,Pero Antic
2014,ATL,GSW,30,DeMarre Carroll,Elton Brand,Jeff Teague,Kyle Korver,?,Andre Iguodala,David Lee,Draymond Green,Klay Thompson,Stephen Curry,Paul Millsap
2014,ATL,GSW,31,DeMarre Carroll,Elton Brand,Jeff Teague,Kyle Korver,?,Andrew Bogut,David Lee,Harrison Barnes,Kent Bazemore,Klay Thompson,Paul Millsap
2014,ATL,GSW,34,Elton Brand,Kyle Korver,Lou Williams,Paul Millsap,?,David Lee,Draymond Green,Harrison Barnes,Kent Bazemore,Klay Thompson,Shelvin Mack
2014,ATL,GSW,35,Elton Brand,Kyle Korver,Lou Williams,Paul Millsap,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Shelvin Mack
2014,ATL,GSW,37,DeMarre Carroll,Lou Williams,Mike Scott,Pero Antic,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Shelvin Mack
2014,ATL,GSW,41,DeMarre Carroll,Jeff Teague,Mike Scott,Pero Antic,?,Andre Iguodala,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Shelvin Mack
2014,WAS,GSW,8,John Wall,Marcin Gortat,Martell Webster,Trevor Ariza,?,David Lee,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Trevor Booker
2014,WAS,GSW,11,John Wall,Martell Webster,Nene Hilario,Trevor Ariza,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Trevor Booker
2014,WAS,GSW,15,Chris Singleton,Garrett Temple,Martell Webster,Nene Hilario,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Otto Porter
2014,WAS,GSW,34,Jan Vesely,John Wall,Martell Webster,Nene Hilario,?,David Lee,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Otto Porter
2014,WAS,GSW,37,Garrett Temple,Jan Vesely,Martell Webster,Nene Hilario,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Otto Porter
2014,WAS,GSW,38,Garrett Temple,Jan Vesely,Martell Webster,Nene Hilario,?,David Lee,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Otto Porter
2014,WAS,GSW,42,Bradley Beal,Jan Vesely,John Wall,Martell Webster,?,Andre Iguodala,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,Trevor Booker
2014,WAS,GSW,46,Chris Singleton,Garrett Temple,Jan Vesely,Martell Webster,?,Harrison Barnes,Kent Bazemore,Marreese Speights,Ognjen Kuzmic,Toney Douglas,Otto Porter
2014,MIL,GSW,7,Brandon Knight,Ersan Ilyasova,Giannis Antetokounmpo,Larry Sanders,?,Andre Iguodala,Andrew Bogut,David Lee,Harrison Barnes,Stephen Curry,Luke Ridnour
2014,MIL,GSW,31,Brandon Knight,Ekpe Udoh,Ersan Ilyasova,Giannis Antetokounmpo,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Luke Ridnour
2014,MIL,GSW,32,Brandon Knight,Caron Butler,Ekpe Udoh,Khris Middleton,?,Andre Iguodala,David Lee,Harrison Barnes,Klay Thompson,Stephen Curry,O.J. Mayo
2014,MIL,GSW,35,Brandon Knight,Caron Butler,Ekpe Udoh,Khris Middleton,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,O.J. Mayo
2014,MIL,GSW,37,Brandon Knight,Caron Butler,Ekpe Udoh,Khris Middleton,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,O.J. Mayo
2014,BRK,GSW,10,Andray Blatche,Andrei Kirilenko,Joe Johnson,Paul Pierce,?,David Lee,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Shaun Livingston
2014,BRK,GSW,12,Andray Blatche,Andrei Kirilenko,Joe Johnson,Mirza Teletovic,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Shaun Livingston
2014,BRK,GSW,13,Alan Anderson,Andray Blatche,Andrei Kirilenko,Jason Terry,?,Draymond Green,Harrison Barnes,Kent Bazemore,Marreese Speights,Toney Douglas,Mirza Teletovic
2014,BRK,GSW,15,Alan Anderson,Andray Blatche,Andrei Kirilenko,Jason Terry,?,Andrew Bogut,David Lee,Draymond Green,Harrison Barnes,Stephen Curry,Mirza Teletovic
2014,BRK,GSW,18,Alan Anderson,Andray Blatche,Jason Terry,Mirza Teletovic,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Paul Pierce
2014,BRK,GSW,20,Joe Johnson,Kevin Garnett,Mirza Teletovic,Paul Pierce,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Shaun Livingston
2014,BRK,GSW,23,Jason Terry,Joe Johnson,Kevin Garnett,Mirza Teletovic,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Paul Pierce
2014,BRK,GSW,28,Alan Anderson,Joe Johnson,Kevin Garnett,Mirza Teletovic,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Shaun Livingston
2014,BRK,GSW,36,Alan Anderson,Andray Blatche,Jason Terry,Joe Johnson,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Mirza Teletovic
2014,BRK,GSW,45,Andray Blatche,Joe Johnson,Mirza Teletovic,Paul Pierce,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Shaun Livingston
2014,GSW,BOS,0,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Avery Bradley,Brandon Bass,Jeff Green,Jordan Crawford,Kris Humphries,Stephen Curry
2014,GSW,BOS,8,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,?,Avery Bradley,Jared Sullinger,Jeff Green,Jordan Crawford,Kris Humphries,Stephen Curry
2014,GSW,BOS,17,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Avery Bradley,Gerald Wallace,Jared Sullinger,Jerryd Bayless,Kelly Olynyk,Stephen Curry
2014,GSW,BOS,18,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Avery Bradley,Brandon Bass,Gerald Wallace,Jerryd Bayless,Kris Humphries,Stephen Curry
2014,GSW,BOS,25,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Avery Bradley,Brandon Bass,Jeff Green,Jordan Crawford,Kris Humphries,Stephen Curry
2014,GSW,BOS,34,David Lee,Harrison Barnes,Klay Thompson,Marreese Speights,?,Gerald Wallace,Jared Sullinger,Jeff Green,Jerryd Bayless,Kelly Olynyk,Stephen Curry
2014,GSW,BOS,35,Andre Iguodala,Draymond Green,Harrison Barnes,Klay Thompson,?,Gerald Wallace,Jared Sullinger,Jeff Green,Jerryd Bayless,Kelly Olynyk,Marreese Speights
2014,GSW,BOS,37,Andre Iguodala,Draymond Green,Harrison Barnes,Marreese Speights,?,Avery Bradley,Gerald Wallace,Jared Sullinger,Jerryd Bayless,Kelly Olynyk,Stephen Curry
2014,GSW,BOS,40,Andrew Bogut,Draymond Green,Harrison Barnes,Klay Thompson,?,Avery Bradley,Brandon Bass,Gerald Wallace,Jordan Crawford,Kris Humphries,Stephen Curry
2014,NOP,GSW,0,Al-Farouq Aminu,Anthony Davis,Brian Roberts,Eric Gordon,?,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,Stephen Curry,Greg Stiemsma
2014,NOP,GSW,10,Alexis Ajinca,Anthony Davis,Brian Roberts,Eric Gordon,?,Andrew Bogut,Draymond Green,Harrison Barnes,Jordan Crawford,Stephen Curry,Tyreke Evans
2014,NOP,GSW,13,Al-Farouq Aminu,Alexis Ajinca,Austin Rivers,Darius Miller,?,Draymond Green,Harrison Barnes,Jordan Crawford,Kent Bazemore,Marreese Speights,Tyreke Evans
2014,NOP,GSW,14,Al-Farouq Aminu,Austin Rivers,Darius Miller,Jeff Withey,?,Draymond Green,Harrison Barnes,Jordan Crawford,Klay Thompson,Marreese Speights,Tyreke Evans
2014,NOP,GSW,34,Al-Farouq Aminu,Anthony Davis,Darius Miller,Eric Gordon,?,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,Stephen Curry,Tyreke Evans
2014,NOP,GSW,36,Al-Farouq Aminu,Anthony Davis,Austin Rivers,Darius Miller,?,Draymond Green,Harrison Barnes,Klay Thompson,Marreese Speights,Stephen Curry,Tyreke Evans
2014,NOP,GSW,40,Anthony Davis,Brian Roberts,Darius Miller,Jeff Withey,?,Andre Iguodala,Draymond Green,Harrison Barnes,Jordan Crawford,Marreese Speights,Tyreke Evans
2014,GSW,IND,18,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Danny Granger,George Hill,Ian Mahinmi,Lance Stephenson,Luis Scola,Stephen Curry
2014,GSW,IND,19,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Danny Granger,David West,George Hill,Ian Mahinmi,Lance Stephenson,Stephen Curry
2014,GSW,IND,21,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,Stephen Curry
2014,GSW,IND,32,Andrew Bogut,David Lee,Harrison Barnes,Klay Thompson,?,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,Stephen Curry
2014,GSW,IND,35,David Lee,Draymond Green,Harrison Barnes,Klay Thompson,?,Danny Granger,David West,George Hill,Ian Mahinmi,Paul George,Stephen Curry
2014,GSW,IND,36,Draymond Green,Harrison Barnes,Jordan Crawford,Marreese Speights,?,C.J. Watson,Danny Granger,Ian Mahinmi,Luis Scola,Paul George,Stephen Curry
2014,GSW,IND,42,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,Stephen Curry
2014,GSW,IND,45,Andre Iguodala,David Lee,Draymond Green,Klay Thompson,?,George Hill,Lance Stephenson,Luis Scola,Paul George,Roy Hibbert,Stephen Curry
2014,GSW,IND,46,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,Stephen Curry
2014,GSW,WAS,10,Andrew Bogut,David Lee,Harrison Barnes,Jordan Crawford,?,John Wall,Marcin Gortat,Martell Webster,Trevor Ariza,Trevor Booker,Stephen Curry
2014,GSW,WAS,11,Draymond Green,Harrison Barnes,Jordan Crawford,Marreese Speights,?,John Wall,Marcin Gortat,Martell Webster,Trevor Ariza,Trevor Booker,Stephen Curry
2014,GSW,WAS,13,Draymond Green,Harrison Barnes,Jordan Crawford,Klay Thompson,?,Bradley Beal,Eric Maynor,Martell Webster,Nene Hilario,Trevor Booker,Marreese Speights
2014,GSW,WAS,17,Draymond Green,Harrison Barnes,Jordan Crawford,Klay Thompson,?,Eric Maynor,Marcin Gortat,Martell Webster,Nene Hilario,Trevor Ariza,Marreese Speights
2014,GSW,WAS,20,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,John Wall,Marcin Gortat,Martell Webster,Nene Hilario,Trevor Ariza,Stephen Curry
2014,GSW,WAS,31,Andre Iguodala,Andrew Bogut,David Lee,Klay Thompson,?,Bradley Beal,John Wall,Marcin Gortat,Trevor Ariza,Trevor Booker,Stephen Curry
2014,GSW,WAS,32,Andre Iguodala,Draymond Green,Harrison Barnes,Klay Thompson,?,Bradley Beal,John Wall,Marcin Gortat,Trevor Ariza,Trevor Booker,Stephen Curry
2014,GSW,WAS,39,David Lee,Harrison Barnes,Jordan Crawford,Klay Thompson,?,Bradley Beal,Garrett Temple,Martell Webster,Nene Hilario,Trevor Booker,Marreese Speights
