season,home_team,away_team,starting_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,removed_player
2010,SAS,OKC,43,Antonio McDyess,George Hill,Richard Jefferson,?,Tony Parker,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Tim Duncan
2010,OKC,LAC,8,Etan Thomas,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Baron Davis,Chris Kaman,Marcus Camby,Rasual Butler,Steve Novak,Russell Westbrook
2010,OKC,LAC,18,James Harden,Kevin Durant,Nenad Krstic,?,Russell Westbrook,Al Thornton,Craig Smith,DeAndre Jordan,Kareem Rush,Sebastian Telfair,Nick Collison
2010,OKC,LAC,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Al Thornton,Baron Davis,Chris Kaman,Marcus Camby,Rasual Butler,Russell Westbrook
2010,OKC,LAC,26,Kevin Durant,Nenad Krstic,Nick Collison,?,Thabo Sefolosha,Al Thornton,Baron Davis,Chris Kaman,Marcus Camby,Rasual Butler,Russell Westbrook
2010,OKC,LAC,34,Etan Thomas,James Harden,Kevin Durant,?,Russell Westbrook,Baron Davis,Chris Kaman,Kareem Rush,Marcus Camby,Steve Novak,Nick Collison
2010,OKC,LAC,36,Etan Thomas,James Harden,Kevin Durant,?,Nick Collison,Al Thornton,Craig Smith,DeAndre Jordan,Kareem Rush,Sebastian Telfair,Kevin Ollie
2010,MIA,OKC,19,Daequan Cook,Dwyane Wade,Jermaine O'Neal,?,Udonis Haslem,Etan Thomas,James Harden,Jeff Green,Kevin Durant,Russell Westbrook,Mario Chalmers
2010,MIA,OKC,23,Daequan Cook,Dwyane Wade,Jermaine O'Neal,?,Udonis Haslem,James Harden,Jeff Green,Kevin Durant,Kevin Ollie,Serge Ibaka,Mario Chalmers
2010,MIA,OKC,25,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,?,Quentin Richardson,James Harden,Jeff Green,Kevin Durant,Kevin Ollie,Serge Ibaka,Michael Beasley
2010,MIA,OKC,40,Carlos Arroyo,Daequan Cook,Joel Anthony,?,Udonis Haslem,Etan Thomas,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Michael Beasley
2010,OKC,WAS,0,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Antawn Jamison,Brendan Haywood,Caron Butler,Gilbert Arenas,Mike Miller,Russell Westbrook
2010,OKC,WAS,10,Etan Thomas,James Harden,Jeff Green,?,Kevin Ollie,Antawn Jamison,Brendan Haywood,Caron Butler,DeShawn Stevenson,Gilbert Arenas,Kevin Durant
2010,OKC,WAS,13,Etan Thomas,James Harden,Kevin Durant,?,Thabo Sefolosha,Andray Blatche,Antawn Jamison,Caron Butler,DeShawn Stevenson,Earl Boykins,Kevin Ollie
2010,OKC,WAS,15,Etan Thomas,James Harden,Jeff Green,?,Thabo Sefolosha,Andray Blatche,Antawn Jamison,Caron Butler,DeShawn Stevenson,Earl Boykins,Kevin Ollie
2010,OKC,WAS,18,Etan Thomas,James Harden,Jeff Green,?,Thabo Sefolosha,Andray Blatche,Brendan Haywood,Caron Butler,Earl Boykins,Randy Foye,Russell Westbrook
2010,OKC,WAS,19,Etan Thomas,James Harden,Jeff Green,?,Thabo Sefolosha,Andray Blatche,Brendan Haywood,Gilbert Arenas,Mike Miller,Randy Foye,Russell Westbrook
2010,OKC,WAS,22,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Antawn Jamison,Brendan Haywood,Gilbert Arenas,Mike Miller,Randy Foye,Russell Westbrook
2010,OKC,WAS,33,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Antawn Jamison,Brendan Haywood,Caron Butler,DeShawn Stevenson,Gilbert Arenas,Nenad Krstic
2010,OKC,WAS,34,Etan Thomas,James Harden,Kevin Durant,?,Thabo Sefolosha,Andray Blatche,Antawn Jamison,Caron Butler,DeShawn Stevenson,Gilbert Arenas,Russell Westbrook
2010,OKC,WAS,38,Etan Thomas,James Harden,Jeff Green,?,Thabo Sefolosha,Andray Blatche,Antawn Jamison,DeShawn Stevenson,Earl Boykins,Mike Miller,Kevin Ollie
2010,OKC,WAS,39,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Andray Blatche,Antawn Jamison,Earl Boykins,Mike Miller,Randy Foye,Kevin Ollie
2010,OKC,WAS,40,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Antawn Jamison,Brendan Haywood,Earl Boykins,Mike Miller,Randy Foye,Kevin Ollie
2010,OKC,WAS,41,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Antawn Jamison,Brendan Haywood,Caron Butler,Earl Boykins,Mike Miller,Kevin Ollie
2010,OKC,WAS,46,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Antawn Jamison,Caron Butler,Earl Boykins,Gilbert Arenas,Mike Miller,Russell Westbrook
2010,OKC,MIL,0,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Brandon Jennings,Carlos Delfino,Dan Gadzuric,Ersan Ilyasova,Michael Redd,Russell Westbrook
2010,OKC,MIL,8,Jeff Green,Kevin Durant,Russell Westbrook,?,Thabo Sefolosha,Carlos Delfino,Hakim Warrick,Kurt Thomas,Luke Ridnour,Michael Redd,Serge Ibaka
2010,OKC,MIL,11,James Harden,Jeff Green,Kevin Durant,?,Serge Ibaka,Brandon Jennings,Charlie Bell,Hakim Warrick,Kurt Thomas,Luke Ridnour,Russell Westbrook
2010,OKC,MIL,13,D.J. White,James Harden,Kevin Durant,?,Serge Ibaka,Brandon Jennings,Charlie Bell,Ersan Ilyasova,Kurt Thomas,Luke Ridnour,Mike Wilks
2010,OKC,MIL,20,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Brandon Jennings,Charlie Bell,Ersan Ilyasova,Kurt Thomas,Luke Ridnour,Russell Westbrook
2010,OKC,MIL,21,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Kurt Thomas,Luke Ridnour,Nenad Krstic
2010,OKC,MIL,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Brandon Jennings,Carlos Delfino,Dan Gadzuric,Ersan Ilyasova,Michael Redd,Russell Westbrook
2010,OKC,MIL,39,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Hakim Warrick,Jodie Meeks,Russell Westbrook
2010,OKC,MIL,41,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Brandon Jennings,Carlos Delfino,Ersan Ilyasova,Hakim Warrick,Luke Ridnour,Russell Westbrook
2010,OKC,PHI,15,James Harden,Kevin Durant,Mike Wilks,?,Thabo Sefolosha,Elton Brand,Jason Kapono,Jason Smith,Rodney Carney,Royal Ivey,Serge Ibaka
2010,OKC,PHI,17,James Harden,Jeff Green,Nick Collison,?,Thabo Sefolosha,Andre Iguodala,Elton Brand,Jason Smith,Jrue Holiday,Willie Green,Russell Westbrook
2010,OKC,PHI,20,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Andre Iguodala,Elton Brand,Jrue Holiday,Thaddeus Young,Willie Green,Nick Collison
2010,OKC,PHI,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Andre Iguodala,Jrue Holiday,Samuel Dalembert,Thaddeus Young,Willie Green,Russell Westbrook
2010,OKC,PHI,34,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Andre Iguodala,Elton Brand,Jason Kapono,Jrue Holiday,Thaddeus Young,Russell Westbrook
2010,OKC,PHI,36,James Harden,Kevin Durant,Nenad Krstic,?,Russell Westbrook,Elton Brand,Jason Kapono,Jason Smith,Thaddeus Young,Willie Green,Nick Collison
2010,OKC,PHI,38,James Harden,Jeff Green,Kevin Durant,?,Nick Collison,Andre Iguodala,Elton Brand,Jason Kapono,Thaddeus Young,Willie Green,Mike Wilks
2010,OKC,PHI,43,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Andre Iguodala,Elton Brand,Jason Kapono,Jrue Holiday,Willie Green,Nick Collison
2010,OKC,BOS,12,James Harden,Kevin Durant,Mike Wilks,?,Thabo Sefolosha,Marquis Daniels,Rajon Rondo,Rasheed Wallace,Ray Allen,Shelden Williams,Serge Ibaka
2010,OKC,BOS,16,James Harden,Jeff Green,Russell Westbrook,?,Thabo Sefolosha,Eddie House,Marquis Daniels,Paul Pierce,Rasheed Wallace,Shelden Williams,Serge Ibaka
2010,OKC,BOS,19,Jeff Green,Kevin Durant,Russell Westbrook,?,Thabo Sefolosha,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Serge Ibaka
2010,OKC,BOS,21,Jeff Green,Kevin Durant,Russell Westbrook,?,Thabo Sefolosha,Kendrick Perkins,Kevin Garnett,Paul Pierce,Rajon Rondo,Ray Allen,Serge Ibaka
2010,OKC,BOS,35,Etan Thomas,James Harden,Kevin Durant,?,Thabo Sefolosha,Brian Scalabrine,Marquis Daniels,Paul Pierce,Rajon Rondo,Rasheed Wallace,Mike Wilks
2010,OKC,BOS,43,D.J. White,James Harden,Mike Wilks,?,Shaun Livingston,Brian Scalabrine,Eddie House,J.R. Giddens,Lester Hudson,Rasheed Wallace,Serge Ibaka
2010,OKC,DET,11,James Harden,Kevin Durant,Nick Collison,?,Shaun Livingston,Austin Daye,Charlie Villanueva,Jason Maxiell,Jonas Jerebko,Will Bynum,Serge Ibaka
2010,OKC,DET,14,James Harden,Jeff Green,Nick Collison,?,Shaun Livingston,Charlie Villanueva,Chris Wilcox,DaJuan Summers,Rodney Stuckey,Will Bynum,Serge Ibaka
2010,OKC,DET,20,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Chris Wilcox,Jason Maxiell,Jonas Jerebko,Rodney Stuckey,Will Bynum,Russell Westbrook
2010,OKC,DET,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Ben Wallace,Chucky Atkins,Jason Maxiell,Jonas Jerebko,Rodney Stuckey,Russell Westbrook
2010,OKC,DET,29,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Austin Daye,Ben Wallace,Chucky Atkins,Jason Maxiell,Jonas Jerebko,Russell Westbrook
2010,OKC,DET,34,James Harden,Jeff Green,Kevin Durant,?,Shaun Livingston,Austin Daye,Charlie Villanueva,Chris Wilcox,Jonas Jerebko,Will Bynum,Nick Collison
2010,OKC,DET,36,James Harden,Jeff Green,Nick Collison,?,Shaun Livingston,Austin Daye,Charlie Villanueva,Chris Wilcox,Jonas Jerebko,Will Bynum,Serge Ibaka
2010,OKC,DET,37,James Harden,Jeff Green,Nick Collison,?,Shaun Livingston,Austin Daye,Charlie Villanueva,Chris Wilcox,Rodney Stuckey,Will Bynum,Serge Ibaka
2010,OKC,DET,42,James Harden,Kevin Durant,Nick Collison,?,Shaun Livingston,Austin Daye,Ben Wallace,Charlie Villanueva,Chucky Atkins,Rodney Stuckey,Serge Ibaka
2010,OKC,CHA,0,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Boris Diaw,Gerald Wallace,Nazr Mohammed,Raymond Felton,Stephen Jackson,Russell Westbrook
2010,OKC,CHA,12,Eric Maynor,James Harden,Kevin Durant,?,Serge Ibaka,Boris Diaw,D.J. Augustin,Gerald Wallace,Stephen Graham,Stephen Jackson,Nick Collison
2010,OKC,CHA,13,Eric Maynor,James Harden,Kevin Durant,?,Serge Ibaka,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Graham,Stephen Jackson,Nick Collison
2010,OKC,CHA,14,Eric Maynor,James Harden,Jeff Green,?,Nick Collison,D.J. Augustin,Gerald Wallace,Ronald Murray,Stephen Graham,Stephen Jackson,Kevin Durant
2010,OKC,CHA,19,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Boris Diaw,D.J. Augustin,Nazr Mohammed,Ronald Murray,Stephen Graham,Russell Westbrook
2010,OKC,CHA,22,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Gerald Wallace,Nazr Mohammed,Raymond Felton,Ronald Murray,Stephen Jackson,Russell Westbrook
2010,OKC,CHA,24,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,DeSagana Diop,Gerald Wallace,Raymond Felton,Ronald Murray,Stephen Graham,Russell Westbrook
2010,OKC,CHA,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Boris Diaw,Gerald Wallace,Nazr Mohammed,Raymond Felton,Stephen Jackson,Russell Westbrook
2010,OKC,CHA,35,Eric Maynor,James Harden,Kevin Durant,?,Serge Ibaka,Boris Diaw,Gerald Wallace,Raymond Felton,Stephen Graham,Stephen Jackson,Nick Collison
2010,OKC,CHA,38,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Boris Diaw,Gerald Wallace,Raymond Felton,Stephen Graham,Stephen Jackson,Nick Collison
2010,OKC,CHA,40,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Boris Diaw,D.J. Augustin,Gerald Wallace,Stephen Graham,Stephen Jackson,Nick Collison
2010,OKC,CHA,44,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Boris Diaw,Gerald Wallace,Raymond Felton,Stephen Graham,Stephen Jackson,Nick Collison
2010,WAS,OKC,0,Antawn Jamison,Brendan Haywood,Caron Butler,?,Randy Foye,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Gilbert Arenas
2010,WAS,OKC,10,Andray Blatche,Antawn Jamison,Dominic McGuire,?,Nick Young,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Gilbert Arenas
2010,WAS,OKC,13,Andray Blatche,Antawn Jamison,Brendan Haywood,?,Randy Foye,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Serge Ibaka,Earl Boykins
2010,WAS,OKC,19,Andray Blatche,Brendan Haywood,Caron Butler,?,Gilbert Arenas,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Earl Boykins
2010,WAS,OKC,25,Antawn Jamison,Brendan Haywood,Caron Butler,?,Randy Foye,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Gilbert Arenas
2010,WAS,OKC,37,Andray Blatche,Antawn Jamison,Caron Butler,?,Randy Foye,Eric Maynor,James Harden,Jeff Green,Nick Collison,Thabo Sefolosha,Earl Boykins
2010,WAS,OKC,40,Andray Blatche,Antawn Jamison,Earl Boykins,?,Nick Young,Eric Maynor,James Harden,Jeff Green,Nick Collison,Thabo Sefolosha,Gilbert Arenas
2010,WAS,OKC,46,Antawn Jamison,Brendan Haywood,Caron Butler,?,Gilbert Arenas,Jeff Green,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Earl Boykins
2010,MIL,OKC,0,Andrew Bogut,Brandon Jennings,Ersan Ilyasova,?,Michael Redd,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Luc Mbah a Moute
2010,MIL,OKC,14,Andrew Bogut,Brandon Jennings,Charlie Bell,?,Luke Ridnour,Eric Maynor,James Harden,Jeff Green,Nick Collison,Serge Ibaka,Hakim Warrick
2010,MIL,OKC,21,Ersan Ilyasova,Hakim Warrick,Luc Mbah a Moute,?,Michael Redd,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Luke Ridnour
2010,MIL,OKC,33,Andrew Bogut,Brandon Jennings,Hakim Warrick,?,Michael Redd,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Serge Ibaka,Luc Mbah a Moute
2010,MIL,OKC,36,Charlie Bell,Hakim Warrick,Kurt Thomas,?,Luke Ridnour,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Serge Ibaka,Luc Mbah a Moute
2010,MIL,OKC,37,Charlie Bell,Hakim Warrick,Kurt Thomas,?,Michael Redd,Eric Maynor,James Harden,Kevin Durant,Nick Collison,Serge Ibaka,Luke Ridnour
2010,MIL,OKC,38,Charlie Bell,Hakim Warrick,Kurt Thomas,?,Michael Redd,Eric Maynor,James Harden,Jeff Green,Nick Collison,Serge Ibaka,Luke Ridnour
2010,MIL,OKC,41,Andrew Bogut,Charlie Bell,Hakim Warrick,?,Michael Redd,Eric Maynor,Jeff Green,Kevin Durant,Nick Collison,Russell Westbrook,Luke Ridnour
2010,MIL,OKC,44,Andrew Bogut,Brandon Jennings,Hakim Warrick,?,Michael Redd,Eric Maynor,Jeff Green,Kevin Durant,Nick Collison,Russell Westbrook,Luc Mbah a Moute
2010,MIL,OKC,46,Andrew Bogut,Brandon Jennings,Hakim Warrick,?,Michael Redd,Jeff Green,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Luc Mbah a Moute
2010,CHI,OKC,0,Derrick Rose,Joakim Noah,Kirk Hinrich,?,Taj Gibson,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Luol Deng
2010,CHI,OKC,7,Derrick Rose,Joakim Noah,John Salmons,?,Taj Gibson,Jeff Green,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Kirk Hinrich
2010,CHI,OKC,21,Derrick Rose,Joakim Noah,Kirk Hinrich,?,Taj Gibson,Eric Maynor,James Harden,Kevin Durant,Nenad Krstic,Russell Westbrook,Luol Deng
2010,CHI,OKC,24,Brad Miller,Derrick Rose,John Salmons,?,Taj Gibson,James Harden,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Kirk Hinrich
2010,CHI,OKC,38,Brad Miller,James Johnson,John Salmons,?,Tyrus Thomas,Eric Maynor,James Harden,Nick Collison,Russell Westbrook,Serge Ibaka,Kirk Hinrich
2010,CHI,OKC,42,Derrick Rose,Joakim Noah,Kirk Hinrich,?,Taj Gibson,James Harden,Kevin Durant,Nick Collison,Russell Westbrook,Thabo Sefolosha,Luol Deng
2010,OKC,NOP,7,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Chris Paul,David West,Devin Brown,Emeka Okafor,Peja Stojakovic,Nick Collison
2010,OKC,NOP,14,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Darren Collison,David West,Emeka Okafor,James Posey,Marcus Thornton,Nick Collison
2010,OKC,NOP,16,Eric Maynor,James Harden,Jeff Green,?,Nick Collison,Darius Songaila,Darren Collison,David West,James Posey,Marcus Thornton,Nenad Krstic
2010,OKC,NOP,24,Kevin Durant,Nenad Krstic,Russell Westbrook,?,Thabo Sefolosha,Chris Paul,Darius Songaila,Devin Brown,Emeka Okafor,Peja Stojakovic,Serge Ibaka
2010,OKC,NOP,33,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Chris Paul,Darius Songaila,Devin Brown,Emeka Okafor,Peja Stojakovic,Russell Westbrook
2010,OKC,NOP,34,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Chris Paul,Darius Songaila,Devin Brown,Emeka Okafor,Peja Stojakovic,Nick Collison
2010,OKC,NOP,37,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Chris Paul,Darius Songaila,David West,James Posey,Marcus Thornton,Nick Collison
2010,OKC,IND,0,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Danny Granger,Earl Watson,Luther Head,Roy Hibbert,Troy Murphy,Russell Westbrook
2010,OKC,IND,4,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Danny Granger,Earl Watson,Luther Head,Solomon Jones,Troy Murphy,Russell Westbrook
2010,OKC,IND,10,Eric Maynor,James Harden,Jeff Green,?,Thabo Sefolosha,Brandon Rush,Dahntay Jones,Earl Watson,Mike Dunleavy,Solomon Jones,Nick Collison
2010,OKC,IND,18,Byron Mullens,James Harden,Kevin Durant,?,Serge Ibaka,A.J. Price,Danny Granger,Luther Head,Roy Hibbert,Troy Murphy,Russell Westbrook
2010,OKC,IND,22,Byron Mullens,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Danny Granger,Earl Watson,Luther Head,Roy Hibbert,Troy Murphy,Russell Westbrook
2010,OKC,IND,23,Byron Mullens,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Danny Granger,Earl Watson,Luther Head,Solomon Jones,Troy Murphy,Russell Westbrook
2010,OKC,IND,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Danny Granger,Earl Watson,Luther Head,Roy Hibbert,Troy Murphy,Russell Westbrook
2010,OKC,IND,31,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Brandon Rush,Earl Watson,Mike Dunleavy,Solomon Jones,Troy Murphy,Russell Westbrook
2010,OKC,IND,32,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Brandon Rush,Earl Watson,Mike Dunleavy,Solomon Jones,Troy Murphy,Russell Westbrook
2010,OKC,IND,34,Eric Maynor,James Harden,Jeff Green,?,Nick Collison,A.J. Price,Brandon Rush,Danny Granger,Mike Dunleavy,Solomon Jones,Kevin Durant
2010,OKC,SAS,9,James Harden,Kevin Durant,Nick Collison,?,Thabo Sefolosha,DeJuan Blair,George Hill,Keith Bogans,Manu Ginobili,Tony Parker,Russell Westbrook
2010,OKC,SAS,13,Eric Maynor,James Harden,Jeff Green,?,Russell Westbrook,Antonio McDyess,George Hill,Manu Ginobili,Richard Jefferson,Roger Mason,Nick Collison
2010,OKC,SAS,24,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Antonio McDyess,George Hill,Keith Bogans,Richard Jefferson,Tony Parker,Russell Westbrook
2010,OKC,SAS,25,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,DeJuan Blair,George Hill,Keith Bogans,Richard Jefferson,Tony Parker,Russell Westbrook
2010,OKC,SAS,31,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Antonio McDyess,George Hill,Richard Jefferson,Roger Mason,Tony Parker,Russell Westbrook
2010,OKC,SAS,32,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Antonio McDyess,George Hill,Richard Jefferson,Roger Mason,Tony Parker,Nick Collison
2010,OKC,SAS,42,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Antonio McDyess,DeJuan Blair,Keith Bogans,Manu Ginobili,Tony Parker,Russell Westbrook
2010,OKC,SAS,45,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Antonio McDyess,DeJuan Blair,Keith Bogans,Manu Ginobili,Tony Parker,Russell Westbrook
2010,OKC,SAS,46,James Harden,Jeff Green,Kevin Durant,?,Thabo Sefolosha,DeJuan Blair,George Hill,Manu Ginobili,Richard Jefferson,Tony Parker,Russell Westbrook
2010,OKC,MIA,0,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Quentin Richardson,Rafer Alston,Russell Westbrook
2010,OKC,MIA,9,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Dwyane Wade,Joel Anthony,Quentin Richardson,Rafer Alston,Udonis Haslem,Nick Collison
2010,OKC,MIA,10,James Harden,Jeff Green,Kevin Durant,?,Russell Westbrook,Dorell Wright,Dwyane Wade,Joel Anthony,Rafer Alston,Udonis Haslem,Nick Collison
2010,OKC,MIA,12,Eric Maynor,James Harden,Kevin Durant,?,Serge Ibaka,Dorell Wright,Dwyane Wade,Joel Anthony,Mario Chalmers,Udonis Haslem,Nick Collison
2010,OKC,MIA,13,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Dorell Wright,Joel Anthony,Mario Chalmers,Michael Beasley,Udonis Haslem,Nick Collison
2010,OKC,MIA,23,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Dwyane Wade,Joel Anthony,Quentin Richardson,Rafer Alston,Udonis Haslem,Russell Westbrook
2010,OKC,MIA,24,Eric Maynor,Jeff Green,Kevin Durant,?,Thabo Sefolosha,Dwyane Wade,Joel Anthony,Quentin Richardson,Rafer Alston,Udonis Haslem,Nenad Krstic
2010,OKC,MIA,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Dwyane Wade,Joel Anthony,Quentin Richardson,Rafer Alston,Udonis Haslem,Russell Westbrook
2010,OKC,MIA,26,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Dorell Wright,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Rafer Alston,Russell Westbrook
2010,OKC,MIA,31,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Dorell Wright,Dwyane Wade,Jermaine O'Neal,Michael Beasley,Rafer Alston,Russell Westbrook
2010,OKC,MIA,39,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Dwyane Wade,Jermaine O'Neal,Mario Chalmers,Michael Beasley,Udonis Haslem,Nick Collison
2010,MIN,OKC,0,Al Jefferson,Corey Brewer,Damien Wilkins,?,Ryan Gomes,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Jonny Flynn
2010,MIN,OKC,8,Brian Cardinal,Corey Brewer,Damien Wilkins,?,Nathan Jawai,Jeff Green,Kevin Durant,Russell Westbrook,Serge Ibaka,Thabo Sefolosha,Jonny Flynn
2010,MIN,OKC,19,Corey Brewer,Damien Wilkins,Jonny Flynn,?,Ryan Hollins,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Ryan Gomes
2010,MIN,OKC,24,Al Jefferson,Corey Brewer,Damien Wilkins,?,Ryan Gomes,James Harden,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Ramon Sessions
2010,MIN,OKC,25,Al Jefferson,Corey Brewer,Damien Wilkins,?,Ryan Gomes,Jeff Green,Kevin Durant,Nenad Krstic,Russell Westbrook,Thabo Sefolosha,Jonny Flynn
2010,MIN,OKC,37,Al Jefferson,Brian Cardinal,Corey Brewer,?,Ramon Sessions,Eric Maynor,James Harden,Jeff Green,Russell Westbrook,Serge Ibaka,Damien Wilkins
2010,MIN,OKC,41,Corey Brewer,Damien Wilkins,Jonny Flynn,?,Ryan Gomes,James Harden,Jeff Green,Kevin Durant,Russell Westbrook,Thabo Sefolosha,Nathan Jawai
2010,OKC,CHI,10,Eric Maynor,James Harden,Jeff Green,?,Nick Collison,Joakim Noah,John Salmons,Kirk Hinrich,Luol Deng,Tyrus Thomas,Kevin Durant
2010,OKC,CHI,11,Eric Maynor,James Harden,Kevin Durant,?,Serge Ibaka,Joakim Noah,John Salmons,Kirk Hinrich,Luol Deng,Tyrus Thomas,Nick Collison
2010,OKC,CHI,13,Eric Maynor,James Harden,Jeff Green,?,Serge Ibaka,Brad Miller,James Johnson,John Salmons,Kirk Hinrich,Tyrus Thomas,Nick Collison
2010,OKC,CHI,19,Jeff Green,Kevin Durant,Nenad Krstic,?,Serge Ibaka,Brad Miller,Derrick Rose,John Salmons,Luol Deng,Taj Gibson,Russell Westbrook
2010,OKC,CHI,21,Jeff Green,Kevin Durant,Nick Collison,?,Thabo Sefolosha,Brad Miller,Derrick Rose,Kirk Hinrich,Luol Deng,Taj Gibson,Russell Westbrook
2010,OKC,CHI,25,Jeff Green,Kevin Durant,Nenad Krstic,?,Thabo Sefolosha,Derrick Rose,Joakim Noah,Kirk Hinrich,Luol Deng,Taj Gibson,Russell Westbrook
